,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,FIPS,County,Year,Oil (bbl),Casinghead (mcf),GW Gas (mcf),Condensate (bbl),Daily Rate (bbl/day),Oil (Million BBL),Daily Oil Rate (Thousand BBL/DAY),Growth Rate (%),Daily,Cumulative Oil (bbl),Natural Gas from Gas Wells (Billion Cubic Feet)
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,48043,Brewster,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,48045,Briscoe,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,48047,Brooks,2004,288039.0,671803,88633100,1124386,789.1479452000003,0.288039,0.7891479452054795,76,0.7891479452054795,938864.0,88.6331
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,48049,Brown,2004,112145.0,385037,1253137,2319,307.2465753,0.11214500000000001,0.3072465753424657,1,0.3072465753424657,584044.0,1.2531370000000002
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,48051,Burleson,2004,2382009.0,11780801,2934764,62912,6526.052055,2.382009,6.526052054794523,-13,6.526052054794523,16286443.0,2.934764
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,48053,Burnet,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,48055,Caldwell,2004,916843.0,501365,16089,150,2511.89863,0.9168430000000001,2.5118986301369857,-4,2.5118986301369857,4653772.0,0.016089
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,48057,Calhoun,2004,465572.0,767464,9547720,133745,1275.539726,0.46557200000000004,1.2755397260273973,-7,1.2755397260273973,2068759.0,9.54772
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,48059,Callahan,2004,184925.0,287428,672614,3256,506.64383560000016,0.184925,0.5066438356164383,-10,0.5066438356164383,1188905.0,0.672614
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,48061,Cameron,2004,761.0,296,273368,710,2.084931507,0.0007610000000000001,0.002084931506849315,0,0.002084931506849315,3558.0,0.273368
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,48063,Camp,2004,253747.0,12,896592,12,695.1972602999997,0.253747,0.6951972602739726,-20,0.6951972602739726,1889546.0,0.8965920000000001
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,48065,Carson,2004,352618.0,2424528,20836784,0,966.0767122999999,0.352618,0.9660767123287672,0,0.9660767123287672,1858216.0,20.836784
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,48067,Cass,2004,324032.0,497362,3643829,25411,887.7589041000001,0.32403200000000004,0.8877589041095891,0,0.8877589041095891,1934942.0,3.643829
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,48069,Castro,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,48071,Chambers,2004,1113842.0,2567050,24366025,637958,3051.621918,1.113842,3.0516219178082187,-15,3.0516219178082187,5478840.0,24.366025
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,48073,Cherokee,2004,200204.0,313258,14479038,103989,548.5041096,0.200204,0.5485041095890411,-6,0.5485041095890411,1097140.0,14.479038
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,48075,Childress,2004,42607.0,225,0,0,116.73150679999999,0.042607,0.11673150684931508,40,0.11673150684931508,154795.0,0.0
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,48077,Clay,2004,732028.0,695247,257098,10786,2005.556164,0.732028,2.0055561643835618,-6,2.0055561643835618,4158474.0,0.257098
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,48079,Cochran,2004,3887365.0,3563789,274255,1295,10650.31507,3.887365,10.650315068493153,-3,10.650315068493153,21160390.0,0.274255
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,48081,Coke,2004,469441.0,2271070,793412,3029,1286.1397259999999,0.469441,1.2861397260273972,0,1.2861397260273972,2970078.0,0.793412
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,48083,Coleman,2004,301958.0,681950,1347717,2899,827.2821918,0.301958,0.827282191780822,-8,0.827282191780822,1617026.0,1.347717
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,48085,Collin,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,48087,Collingsworth,2004,2127.0,37528,1381419,356,5.82739726,0.002127,0.005827397260273972,-18,0.005827397260273972,14121.0,1.381419
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,48089,Colorado,2004,227962.0,1041926,20654543,195042,624.5534247,0.227962,0.6245534246575343,-8,0.6245534246575343,1353713.0,20.654543
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,48091,Comal,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,48093,Comanche,2004,10710.0,95495,649508,1812,29.34246575,0.010709999999999999,0.029342465753424658,-26,0.029342465753424658,47376.0,0.649508
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48095,Concho,2004,489971.0,1210350,567001,14585,1342.386301,0.489971,1.3423863013698631,-20,1.3423863013698631,3954551.0,0.567001
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48097,Cooke,2004,1640073.0,661878,364987,29399,4493.350685,1.640073,4.4933506849315075,-1,4.493350684931508,8403130.0,0.364987
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48099,Coryell,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,48101,Cottle,2004,62251.0,38351,4629302,39794,170.55068490000005,0.062251,0.17055068493150685,5,0.17055068493150685,252903.0,4.629302
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,48103,Crane,2004,10185922.0,50962664,12157495,78750,27906.635619999997,10.185922,27.90663561643836,1,27.90663561643836,53234362.0,12.157495
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,48105,Crockett,2004,3695568.0,5055331,112679836,259284,10124.843840000001,3.695568,10.12484383561644,6,10.12484383561644,16885466.0,112.679836
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,48107,Crosby,2004,555809.0,71482,0,0,1522.764384,0.555809,1.5227643835616438,-7,1.5227643835616438,3401614.0,0.0
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,48109,Culberson,2004,130451.0,156604,1267460,6293,357.4,0.130451,0.3574,5,0.3574,596785.0,1.26746
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,48111,Dallam,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,48113,Dallas,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,48115,Dawson,2004,4880375.0,5540422,0,0,13370.89041,4.880375,13.370890410958905,-7,13.370890410958905,27788602.0,0.0
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,48117,Deaf Smith,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,48119,Delta,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,48121,Denton,2004,36138.0,187232,142151436,740131,99.00821918,0.036137999999999997,0.0990082191780822,169,0.0990082191780822,83462.0,142.15143600000005
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,48123,DeWitt,2004,86813.0,80978,17879782,263542,237.8438356,0.086813,0.23784383561643835,13,0.23784383561643835,473611.0,17.879782000000006
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,48125,Dickens,2004,1660849.0,121509,0,0,4550.2712329999995,1.6608490000000002,4.550271232876712,3,4.550271232876712,6252788.0,0.0
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,48127,Dimmit,2004,659104.0,883231,2816429,27243,1805.764384,0.659104,1.805764383561644,-8,1.805764383561644,3157445.0,2.8164290000000003
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,48129,Donley,2004,0.0,0,17526,0,0.0,0.0,0.0,0,0.0,0.0,0.017526
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,48131,Duval,2004,1052906.0,420031,75473147,330949,2884.673973,1.052906,2.8846739726027404,-6,2.8846739726027404,6136749.0,75.473147
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,48133,Eastland,2004,272628.0,1067999,3820475,21634,746.9260274000003,0.27262800000000004,0.7469260273972603,-1,0.7469260273972603,1486577.0,3.820475
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,48135,Ector,2004,20089513.0,32395140,18328990,8596,55039.76164,20.089513,55.03976164383562,-1,55.03976164383562,103706432.0,18.32899
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,48137,Edwards,2004,2303.0,24,17875265,1223,6.3095890410000015,0.002303,0.006309589041095891,24,0.006309589041095891,16113.0,17.875265
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,48139,Ellis,2004,158.0,0,0,0,0.4328767120000001,0.00015800000000000002,0.0004328767123287672,-21,0.0004328767123287672,5296.0,0.0
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,48141,El Paso ,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,48143,Erath,2004,2816.0,17398,1971400,1572,7.7150684929999995,0.002816,0.007715068493150685,69,0.007715068493150685,7135.0,1.9714
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,48145,Falls,2004,4326.0,67,101,0,11.85205479,0.004326,0.011852054794520549,-21,0.011852054794520549,21377.0,0.000101
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,48147,Fannin,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,48149,Fayette,2004,1835623.0,13308053,15837273,378047,5029.10411,1.835623,5.029104109589041,-14,5.029104109589041,10674662.0,15.837273
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,48151,Fisher,2004,637694.0,969294,67780,1431,1747.1068489999998,0.637694,1.7471068493150683,-13,1.7471068493150683,4240684.0,0.06777999999999999
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,48153,Floyd,2004,1606.0,0,0,0,4.4,0.0016059999999999998,0.0044,-2,0.0044,7955.0,0.0
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,48155,Foard,2004,136525.0,2423,1227201,0,374.04109589999996,0.136525,0.37404109589041096,-4,0.37404109589041096,788385.0,1.227201
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,48157,Fort Bend,2004,2069297.0,2394028,48172504,976577,5669.306849000001,2.069297,5.669306849315069,22,5.669306849315069,9194402.0,48.172504
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,48159,Franklin,2004,412200.0,118308,3708653,61283,1129.3150679999999,0.4122,1.1293150684931508,1,1.1293150684931508,2020446.0,3.708653
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,48161,Freestone,2004,77157.0,95544,281850750,230002,211.3890411,0.077157,0.2113890410958904,-2,0.2113890410958904,390236.0,281.85075
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,48163,Frio,2004,623031.0,383483,807993,1212,1706.934247,0.623031,1.7069342465753423,5,1.7069342465753423,3398290.0,0.8079930000000001
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,48165,Gaines,2004,29655926.0,47649074,12866794,3988,81249.11232999999,29.655926,81.24911232876713,-2,81.24911232876713,158713383.0,12.866794
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,48167,Galveston,2004,822973.0,2077575,18605459,882819,2254.7205480000002,0.822973,2.254720547945205,-10,2.254720547945205,3902705.0,18.605459
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,48169,Garza,2004,4301114.0,907433,0,0,11783.87397,4.301114,11.78387397260274,-9,11.78387397260274,25170833.0,0.0
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,48171,Gillespie,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,48173,Glasscock,2004,3974418.0,12311060,1934847,19944,10888.81644,3.974418,10.888816438356164,-7,10.888816438356164,23096170.0,1.934847
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,48175,Goliad,2004,257392.0,471325,48355175,516583,705.1835616000003,0.257392,0.7051835616438357,-12,0.7051835616438357,1772410.0,48.355175
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,48177,Gonzales,2004,210827.0,99588,1368959,13053,577.6082192000001,0.210827,0.5776082191780821,-21,0.5776082191780821,1714926.0,1.368959
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,48179,Gray,2004,1379195.0,3628190,11689412,7758,3778.6164380000014,1.3791950000000002,3.7786164383561633,-7,3.7786164383561633,8207203.0,11.689412
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,48181,Grayson,2004,1323589.0,3737855,2337676,12094,3626.271233,1.323589,3.626271232876712,1,3.626271232876712,6927254.0,2.337676
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,48183,Gregg,2004,2826912.0,2842831,60916315,196267,7744.964384000001,2.826912,7.744964383561642,-10,7.744964383561642,19596659.0,60.916315
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,48185,Grimes,2004,198542.0,698045,21509022,67942,543.9506848999998,0.198542,0.5439506849315069,93,0.5439506849315069,769560.0,21.509022
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,48187,Guadalupe,2004,1054386.0,94289,11047,360,2888.728767,1.054386,2.8887287671232875,5,2.8887287671232875,4920869.0,0.011047
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,48189,Hale,2004,2975071.0,97512,0,0,8150.879451999999,2.975071,8.150879452054795,-14,8.150879452054795,16994898.0,0.0
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,48191,Hall,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,48193,Hamilton,2004,294.0,0,157576,545,0.805479452,0.000294,0.0008054794520547945,-74,0.0008054794520547945,3543.0,0.157576
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,48195,Hansford,2004,165470.0,698885,28250350,28546,453.34246579999996,0.16547,0.4533424657534247,-7,0.4533424657534247,841670.0,28.25035
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,48197,Hardeman,2004,2080157.0,563569,107416,3854,5699.060274,2.080157,5.699060273972603,-7,5.699060273972603,10799196.0,0.107416
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,48199,Hardin,2004,1335469.0,1372652,11403865,638783,3658.819178,1.335469,3.658819178082192,23,3.658819178082192,5882549.0,11.403865
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48201,Harris,2004,1654802.0,1665706,35068153,473503,4533.7041100000015,1.654802,4.533704109589041,-2,4.533704109589041,9024363.0,35.068153
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,48203,Harrison,2004,465617.0,2774205,63014840,437367,1275.663014,0.465617,1.2756630136986302,-1,1.2756630136986302,2438530.0,63.01484
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,48205,Hartley,2004,229971.0,180,2514309,0,630.0575342,0.229971,0.6300575342465753,-14,0.6300575342465753,1572888.0,2.514309
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,48207,Haskell,2004,399973.0,59583,327,0,1095.816438,0.399973,1.0958164383561644,-3,1.0958164383561644,2422937.0,0.000327
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,48209,Hays,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,48211,Hemphill,2004,185573.0,2288804,94480151,967481,508.41917810000007,0.185573,0.5084191780821918,-9,0.5084191780821918,1147035.0,94.480151
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,48213,Henderson,2004,693515.0,19770196,18151178,34801,1900.0410960000002,0.693515,1.9000410958904108,-13,1.9000410958904108,4667608.0,18.151178
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,48215,Hidalgo,2004,48186.0,135148,237280161,2791608,132.0164384,0.048186,0.1320164383561644,-11,0.1320164383561644,354179.0,237.280161
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,48217,Hill,2004,54.0,0,0,0,0.147945205,5.400000000000001e-05,0.00014794520547945205,-78,0.00014794520547945205,3823.0,0.0
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,48219,Hockley,2004,20675978.0,49509355,128518,2043,56646.51507,20.675978,56.64651506849314,-4,56.64651506849314,110196404.0,0.128518
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,48221,Hood,2004,0.0,0,779602,339,0.0,0.0,0.0,0,0.0,0.0,0.779602
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,48223,Hopkins,2004,400898.0,246405,1234282,7150,1098.3506849999999,0.400898,1.0983506849315068,-1,1.0983506849315068,1714984.0,1.234282
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,48225,Houston,2004,648088.0,242370,4731430,30430,1775.583562,0.648088,1.7755835616438356,0,1.7755835616438356,3659104.0,4.7314300000000005
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,48227,Howard,2004,6319098.0,6270995,1099671,7172,17312.59726,6.319098,17.31259726027397,-10,17.31259726027397,35513771.0,1.0996709999999998
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,48229,Hudspeth,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,48231,Hunt,2004,0.0,0,0,0,0.0,0.0,0.0,-100,0.0,29.0,0.0
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,48233,Hutchinson,2004,884484.0,5670488,10556856,5407,2423.243836,0.884484,2.4232438356164385,-2,2.4232438356164385,4997031.0,10.556856
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,48235,Irion,2004,1467254.0,6861270,2968207,24073,4019.8739729999998,1.467254,4.01987397260274,-8,4.01987397260274,7926103.0,2.968207
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,48237,Jack,2004,616789.0,3398293,12553565,102722,1689.832877,0.616789,1.6898328767123287,-6,1.6898328767123287,3723490.0,12.553565
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,48239,Jackson,2004,874558.0,5277014,21279568,221690,2396.0493149999998,0.874558,2.396049315068493,-6,2.396049315068493,5060954.0,21.279568
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,48241,Jasper,2004,280395.0,1288600,11149487,405664,768.2054795,0.280395,0.7682054794520548,90,0.7682054794520548,969419.0,11.149487
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,48243,Jeff Davis,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,48245,Jefferson,2004,713863.0,932822,29466732,1239024,1955.789041,0.713863,1.9557890410958905,-9,1.9557890410958905,4294769.0,29.466732
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,48247,Jim Hogg,2004,59456.0,130542,28276507,242051,162.8931507,0.059455999999999995,0.16289315068493151,8,0.16289315068493151,357414.0,28.276507
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,48249,Jim Wells,2004,152025.0,476569,9597938,60242,416.5068493,0.152025,0.4165068493150685,-9,0.4165068493150685,872327.0,9.597938
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,48251,Johnson,2004,0.0,0,14842112,6556,0.0,0.0,0.0,0,0.0,0.0,14.842112
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,48253,Jones,2004,749670.0,471025,23820,940,2053.890411,0.74967,2.053890410958904,3,2.0538904109589042,3887336.0,0.02382
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,48255,Karnes,2004,269465.0,804666,9309573,109888,738.260274,0.269465,0.7382602739726027,10,0.7382602739726027,1246477.0,9.309573
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,48257,Kaufman,2004,63016.0,11954,0,0,172.6465753,0.063016,0.17264657534246575,13,0.17264657534246575,345647.0,0.0
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,48259,Kendall,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,48261,Kenedy,2004,122357.0,289646,68762511,245173,335.2246575000001,0.122357,0.3352246575342466,-15,0.3352246575342466,924925.0,68.762511
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,48263,Kent,2004,6059412.0,10139897,0,0,16601.12877,6.059412,16.60112876712329,-8,16.60112876712329,32519358.0,0.0
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,48265,Kerr,2004,646.0,0,0,0,1.769863014,0.000646,0.0017698630136986301,509,0.0017698630136986301,752.0,0.0
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,48267,Kimble,2004,543.0,0,496429,4,1.4876712330000001,0.000543,0.0014876712328767126,-21,0.0014876712328767126,2451.0,0.496429
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,48269,King,2004,2209993.0,162630,2054394,22113,6054.775342,2.209993,6.054775342465754,-15,6.054775342465754,13274571.0,2.054394
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,48271,Kinney,2004,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,48273,Kleberg,2004,51432.0,156233,34520307,580779,140.90958899999995,0.051432000000000005,0.14090958904109588,-34,0.14090958904109588,570813.0,34.520307
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,48275,Knox,2004,275333.0,1436,0,0,754.3369863,0.275333,0.7543369863013699,-11,0.7543369863013699,1556961.0,0.0
